"time_period","nation","variable","value"
5,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
6,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
7,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
8,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
0,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_pulses",0
1,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_pulses",0
2,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_pulses",0
3,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_pulses",0
4,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_pulses",0
5,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_pulses",0
6,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_pulses",0
7,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_pulses",0
8,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_pulses",0
0,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_rice",0.231925480478953
1,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_rice",0.219021214459577
2,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_rice",0.214271302957621
3,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_rice",0.214140572256231
4,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_rice",0.213597180807433
5,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_rice",0.213120224560537
6,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_rice",0.212188928905882
7,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_rice",0.210225662715689
8,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_rice",0.206590029202738
0,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_tubers",0
1,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_tubers",0
2,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_tubers",0
3,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_tubers",0
4,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_tubers",0
5,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_tubers",0
6,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_tubers",0
7,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_tubers",0
8,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_tubers",0
0,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_vegetables",0
1,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_vegetables",0
2,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_vegetables",0
3,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_vegetables",0
4,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_vegetables",0
5,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_vegetables",0
6,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_vegetables",0
7,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_vegetables",0
8,"Costa Rica","emission_co2e_ch4_agrc_crop_activity_vegetables",0
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000413216959225757
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000435036858650789
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000467898977650436
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000505100167780393
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000539719963257269
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000572814789768953
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000605340948030117
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000635897035435376
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000665259711561286
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_cereals",0.000252193719483794
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_cereals",0.000239873446807477
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_cereals",0.000238419663572975
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_cereals",0.000241858170801397
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_cereals",0.000245206964357603
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_cereals",0.000253522318317067
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_cereals",0.000263057353129634
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_cereals",0.000277650832315383
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_cereals",0.000302756482704657
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_coffee",0.0014995787289932
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_coffee",0.00153117245263367
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_coffee",0.00157844793774888
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_coffee",0.00163212171653665
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_coffee",0.00166198265013051
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_coffee",0.00167658714978692
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_coffee",0.00167600240669486
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_coffee",0.00165716559346902
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_coffee",0.00162092328928221
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fibers",0.000193885215712542
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fibers",0.000197746186391096
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fibers",0.000202511476311227
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fibers",0.000207932119081791
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fibers",0.000209431007683462
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fibers",0.000210863999302257
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fibers",0.000208288995045129
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fibers",0.000203571751722317
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fibers",0.00019835791201331
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fruits",0.000535650969104417
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fruits",0.000495736017675925
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fruits",0.000481650691245687
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fruits",0.000476096936211516
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fruits",0.000468855264767366
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fruits",0.000461342006100473
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fruits",0.000450513726688959
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fruits",0.000439509103759521
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_fruits",0.00042517669771665
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_maize",0.000294604968306632
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_maize",0.000299674956997495
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_maize",0.000309046481375641
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_maize",0.000322313836835851
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_maize",0.000334449661526679
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_maize",0.000348491737545151
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_maize",0.000366090257966023
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_maize",0.000389535028312177
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_maize",0.000422112203712229
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_nuts",0.000234021826853795
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_nuts",0.000220338703947353
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_nuts",0.000212991965133411
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_nuts",0.000209987276724793
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_nuts",0.000205856739617562
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_nuts",0.000202777160189906
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_nuts",0.000197895676879583
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_nuts",0.000191888048489541
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_nuts",0.00018527130221516
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000442970830778241
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000420995941643853
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.00041276660025359
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000413503607667595
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000413156942378053
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000413005700512345
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000413177811464431
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000410338432216348
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_oil_bearing",0.000405452324937268
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_pulses",4.83720090729815e-05
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_pulses",4.59194274205155e-05
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_pulses",4.51759188000759e-05
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_pulses",4.53880144812083e-05
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_pulses",4.54620014514581e-05
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_pulses",4.58218995629346e-05
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_pulses",4.58582058844785e-05
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_pulses",4.57013796967584e-05
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_pulses",4.54871516049341e-05
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_rice",0
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_rice",0
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_rice",0
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_rice",0
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_rice",0
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_rice",0
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_rice",0
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_rice",0
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_rice",0
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_tubers",1.62730222191354e-05
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_tubers",1.42540903718496e-05
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_tubers",1.5234309651216e-05
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_tubers",1.60797874854539e-05
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_tubers",1.69683531043613e-05
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_tubers",1.78779970367646e-05
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_tubers",1.89374883431454e-05
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_tubers",2.01142487217814e-05
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_tubers",2.14776220118798e-05
0,"Costa Rica","emission_co2e_co2_agrc_crop_activity_vegetables",0.000174396131016805
1,"Costa Rica","emission_co2e_co2_agrc_crop_activity_vegetables",0.000165314511611315
2,"Costa Rica","emission_co2e_co2_agrc_crop_activity_vegetables",0.000163030885918375
3,"Costa Rica","emission_co2e_co2_agrc_crop_activity_vegetables",0.000164258821341781
4,"Costa Rica","emission_co2e_co2_agrc_crop_activity_vegetables",0.000165291798654714
5,"Costa Rica","emission_co2e_co2_agrc_crop_activity_vegetables",0.000166803507048448
6,"Costa Rica","emission_co2e_co2_agrc_crop_activity_vegetables",0.000167803217684399
7,"Costa Rica","emission_co2e_co2_agrc_crop_activity_vegetables",0.00016815144515812
8,"Costa Rica","emission_co2e_co2_agrc_crop_activity_vegetables",0.000167371429892084
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.122886494965008
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.129007138727173
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.138570436877241
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.149550011052961
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.159679126350866
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.169320817209314
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.178688122987475
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.187367839318832
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_bevs_and_spices",0.19552875469634
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_cereals",0.357520560804161
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_cereals",0.344417966932607
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_cereals",0.339293495061811
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_cereals",0.341737036807363
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_cereals",0.343670350748241
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_cereals",0.351929791118622
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_cereals",0.360772923661448
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_cereals",0.374972743238761
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_cereals",0.400736444612097
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_coffee",0.167806756757494
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_coffee",0.171336944899765
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_coffee",0.176624507690006
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_coffee",0.182629750608805
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_coffee",0.185968913034819
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_coffee",0.187599872578142
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_coffee",0.187529451814203
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_coffee",0.18541503070161
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_coffee",0.181350779239575
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fibers",0.072698575011801
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fibers",0.0741183206921857
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fibers",0.0758908768009645
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fibers",0.0779179522835285
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fibers",0.0784666262803853
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fibers",0.078983371321184
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fibers",0.0779880723353703
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fibers",0.0761803538276969
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fibers",0.0741728443732251
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fruits",0.0554849325199559
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fruits",0.0521656784040456
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fruits",0.0503102516237187
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fruits",0.0494821053389893
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fruits",0.0484890790606963
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fruits",0.0474677405433527
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fruits",0.0460747262601927
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fruits",0.0446235535166184
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_fruits",0.0427674127973942
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_maize",0.0206293844792118
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_maize",0.0209562890005904
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_maize",0.0215891108837159
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_maize",0.0224977066460681
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_maize",0.0233137468550867
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_maize",0.0242477238550137
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_maize",0.0254062403390359
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_maize",0.0269394591682807
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_maize",0.0290553819643993
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_nuts",0.0690393448503076
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_nuts",0.0650592774902297
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_nuts",0.0628632913065783
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_nuts",0.0619588046990128
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_nuts",0.0607227556590343
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_nuts",0.0597966928924867
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_nuts",0.0583368064839698
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_nuts",0.0565419056394088
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_nuts",0.0545623278678605
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.109887055345589
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.10444977112449
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.102398745561546
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.102575890443007
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.102484017679671
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.102440654747852
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.102476342414545
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.101763774787567
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_oil_bearing",0.100541336853939
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_pulses",0.0480026279265264
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_pulses",0.0456900029032504
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_pulses",0.0448661043133813
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_pulses",0.0450258410617088
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_pulses",0.0450464716375457
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_pulses",0.0453504933902438
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_pulses",0.0453235048015638
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_pulses",0.0450935514294849
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_pulses",0.044785827506381
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_rice",0
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_rice",0
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_rice",0
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_rice",0
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_rice",0
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_rice",0
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_rice",0
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_rice",0
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_rice",0
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_tubers",0.00600356977255743
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_tubers",0.00576495502043618
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_tubers",0.00570295910104828
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_tubers",0.00577060659668432
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_tubers",0.00583546796289562
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_tubers",0.00590859134836217
6,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_tubers",0.0059778927878252
7,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_tubers",0.0060264937225873
8,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_tubers",0.00603673863602725
0,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_vegetables",0.041604469987628
1,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0395221758991143
2,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0389139376083698
3,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0391697956642592
4,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_vegetables",0.039377111664219
5,"Costa Rica","emission_co2e_n2o_agrc_crop_activity_vegetables",0.0396985734742488
